央视频道,#genre#
翡翠台,http://116.199.5.51:8114/00000000/index.m3u8?&Fsv_ctype=LIVES&Fsv_otype=1&FvSeid=5abd1660af1babb4&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=0&Fsv_chan_hls_se_idx=188&Fsv_rate_id=0&Fsv_SV_PARAM1=0&Fsv_ShiftEnable=0&Fsv_ShiftTsp=0&Provider_id=&Pcontent_id=&Fsv_CMSID=&Fsv_otype=1#http://host496323.us.ooqr.com/pltv/gdgz.php?id=67&upt=63a44f4ef2f3c6ce#http://host496323.us.ooqr.com/pltv/gdgz.php?id=67-3&upt=63a44f4ef2f3c6ce#http://host496323.us.ooqr.com/pltv/gdgz.php?id=67-1&upt=63a44f4ef2f3c6ce#http://host496323.us.ooqr.com/pltv/gdgz.php?id=67-2&upt=63a44f4ef2f3c6ce#http://116.199.5.52:8114/00000000/index.m3u8?&Fsv_ctype=LIVES&Fsv_otype=1&FvSeid=5abd1660af1babb4&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=0&Fsv_chan_hls_se_idx=188&Fsv_rate_id=0&Fsv_SV_PARAM1=0&Fsv_ShiftEnable=0&Fsv_ShiftTsp=0&Provider_id=&Pcontent_id=&Fsv_CMSID=&Fsv_otype=1#http://116.199.5.52:8114/00000000/index.m3u8?&Fsv_ctype=LIVES&Fsv_otype=1&FvSeid=5abd1660af1babb4&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=0&Fsv_chan_hls_se_idx=188&Fsv_rate_id=1&Fsv_SV_PARAM1=0&Fsv_ShiftEnable=0&Fsv_ShiftTsp=0&Provider_id=&Pcontent_id=&Fsv_CMSID=&Fsv_otype=1#http://116.199.5.52:8114/00000000/index.m3u8?&Fsv_ctype=LIVES&Fsv_otype=1&FvSeid=5abd1660af1babb4&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=0&Fsv_chan_hls_se_idx=188&Fsv_rate_id=1&Fsv_SV_PARAM1=0&Fsv_ShiftEnable=0&Fsv_ShiftTsp=0&Provider_id=&Pcontent_id=&Fsv_CMSID=&Fsv_otype=1#http://116.199.5.52:8114/00000000/index.m3u8?&Fsv_ctype=LIVES&Fsv_otype=1&FvSeid=5abd1660af1babb4&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=0&Fsv_chan_hls_se_idx=188&Fsv_rate_id=1&Fsv_SV_PARAM1=0&Fsv_ShiftEnable=0&Fsv_ShiftTsp=0&Provider_id=&Pcontent_id=&Fsv_CMSID=&Fsv_otype=1&lv=1&c=0&s=4&v=100&wh=16:9&p=1翡翠台#http://116.199.5.52:8114/00000000/index.m3u8?&Fsv_ctype=LIVES&Fsv_otype=1&FvSeid=5abd1660af1babb4&Pcontent_id=&Provider_id=&Fsv_chan_hls_se_idx=188
明珠台,http://116.199.5.51:8114/index.m3u8?Fsv_chan_hls_se_idx=12&FvSeid=1&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=0&Fsv_chan_hls_se_idx=12&Fsv_rate_id=2&Fsv_SV_PARAM1=0&Fsv_ShiftEnable=0&Fsv_ShiftTsp=0&Provider_id=&Pcontent_id=.m3u8&Fsv_CMSID=&Fsv_otype=1#http://host496323.us.ooqr.com/pltv/gdgz.php?id=26&upt=7e4f8041b306488a#http://host496323.us.ooqr.com/pltv/gdgz.php?id=26-1&upt=63a44f4ef2f3c6ce#http://host496323.us.ooqr.com/pltv/gdgz.php?id=26-2&upt=63a44f4ef2f3c6ce#http://host496323.us.ooqr.com/pltv/gdgz.php?id=26-3&upt=63a44f4ef2f3c6ce#http://116.199.5.52:8114/00000000/index.m3u8?&Fsv_ctype=LIVES&Fsv_otype=1&FvSeid=5abd1660af1babb4&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=0&Fsv_chan_hls_se_idx=12&Fsv_rate_id=0&Fsv_SV_PARAM1=0&Fsv_ShiftEnable=0&Fsv_ShiftTsp=0&Provider_id=&Pcontent_id=&Fsv_CMSID=&Fsv_otype=1#http://116.199.5.52:8114/00000000/index.m3u8?&Fsv_ctype=LIVES&Fsv_otype=1&FvSeid=5abd1660af1babb4&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=0&Fsv_chan_hls_se_idx=12&Fsv_rate_id=0&Fsv_SV_PARAM1=0&Fsv_ShiftEnable=0&Fsv_ShiftTsp=0&Provider_id=&Pcontent_id=&Fsv_CMSID=&Fsv_otype=1#http://116.199.5.52:8114/00000000/index.m3u8?Fsv_chan_hls_se_idx=12&FvSeid=1&Fsv_ctype=LIVES&Fsv_otype=1&Provider_id=&Pcontent_id=.m3u8#http://116.199.5.51:8114/00000000/index.m3u8?&Fsv_ctype=LIVES&Fsv_otype=1&FvSeid=5abd1660af1babb4&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=0&Fsv_chan_hls_se_idx=12&Fsv_rate_id=0&Fsv_SV_PARAM1=0&Fsv_ShiftEnable=0&Fsv_ShiftTsp=0&Provider_id=&Pcontent_id=&Fsv_CMSID=&Fsv_otype=1#http://host496323.us.ooqr.com/pltv/gz.php?id=tvbfc
TVB星河,http://host496323.us.ooqr.com/pltv/gdgz.php?id=135&upt=63a44f4ef2f3c6ce#rtmp://45.92.126.226/channel/60b4e50239e1b02e8b910d7a?sign=epgg4bkSF4hx%2BZ5WNsuYKsEpljb%2FpPGYAqq21iv2vQJp%2B%2B%2FBLThgPxbdMeXbUy1XfWEH#http://50.7.161.82:8278/streams/d/Xinhe/./playlist.m3u8#http://43.128.9.168/jjtv.php?id=4
星空卫视,http://iptv.tvfix.org/hls/startv.m3u8#http://116.199.5.52:8114/00000000/index.m3u8?&Fsv_ctype=LIVES&Fsv_otype=1&FvSeid=5abd1660af1babb4&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=0&Fsv_chan_hls_se_idx=233&Fsv_rate_id=1&Fsv_SV_PARAM1=0&Fsv_ShiftEnable=0&Fsv_ShiftTsp=0&Provider_id=&Pcontent_id=&Fsv_CMSID=&Fsv_otype=1#http://v.mp.haue.edu.cn/hls/startv.m3u8#http://host496323.us.ooqr.com/pltv/gdgz.php?id=87&upt=63a44f4ef2f3c6ce#http://116.199.5.51:8114/hls/Fsv_chan_hls_se_idx=233&FvSeid=1&Fsv_ctype=LIVES&Fsv_otype=1&Provider_id=0&Pcontent_id=8114.m3u8#http://116.199.5.52:8114/00000000/index.m3u8?&Fsv_ctype=LIVES&Fsv_otype=1&FvSeid=5abd1660af1babb4&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=0&Fsv_chan_hls_se_idx=233&Fsv_rate_id=1&Fsv_SV_PARAM1=0&Fsv_ShiftEnable=0&Fsv_ShiftTsp=0&Provider_id=&Pcontent_id=&Fsv_CMSID=&Fsv_otype=1#http://218.202.220.2:5000/nn_live.ts?id=STARTV#http://116.199.5.51:8114/00000000/index.m3u8?&Fsv_ctype=LIVES&Fsv_otype=1&FvSeid=5abd1660af1babb4&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=0&Fsv_chan_hls_se_idx=233&Fsv_rate_id=0&Fsv_SV_PARAM1=0&Fsv_ShiftEnable=0&Fsv_ShiftTsp=0&Provider_id=&Pcontent_id=&Fsv_CMSID=&Fsv_otype=1#http://116.199.5.52:8114/00000000/index.m3u8?&Fsv_ctype=LIVES&Fsv_otype=1&FvSeid=5abd1660af1babb4&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=0&Fsv_chan_hls_se_idx=233&Fsv_rate_id=1&Fsv_SV_PARAM1=0&Fsv_ShiftEnable=0&Fsv_ShiftTsp=0&Provider_id=&Pcontent_id=&Fsv_CMSID=&Fsv_otype=1#http://116.199.5.52:8114/00000000/index.m3u8?&Fsv_ctype=LIVES&Fsv_otype=1&FvSeid=5abd1660af1babb4&Pcontent_id=&Provider_id=&Fsv_chan_hls_se_idx=233#http://host496323.us.ooqr.com/pltv/gz.php?id=tvbfc
香港HKS,http://zhibo.hkstv.tv/livestream/mutfysrq.flv#http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8#http://zhibo.hkstv.tv/livestream/mutfysrq.flv#http://zhibo.hkstv.tv:80/livestream/mutfysrq
澳门卫视,http://61.244.22.4/ch3/ch3.live/chunklist_w415594313.m3u8#http://61.244.22.4/ch3/ch3.live/index.m3u8#http://61.244.22.4/ch3/ch3.live/playelist.m3u8
澳视澳门,http://61.244.22.4/ch1/ch1.live/playelist.m3u8
澳门资讯,http://61.244.22.5/ch5/info_ch5.live/master.m3u8#http://61.244.22.4/ch2/ch2.live/playelist.m3u8
莲花卫视,http://nettvpro.live/hls/lotustv.php#http://anren.live/HK/BiIOU11uLA.m3u8
民视,rtmp://59.124.75.157/sat/tv051#rtmp://9wv7.mine.nu/sat/tv051#http://211.23.114.106:8504/http/61.221.81.94:8088/hls/73/815/ch49.m3u8#rtmp://59.124.75.138/sat/tv051#rtmp://59.124.75.157/sat/tv051#http://50.7.61.147:30080/Entry/ftv#http://anan.jxin122.top/cj.php?id=44&p=0&c=3&key=ced06b227baa54c961d63cc2c09dbc52#rtmp://45.92.126.226/channel/60c317bd961593122ebaf90a#http://50.7.61.148:30080/Entry/ftv#http://66.90.88.132:8080/hls/ph00302/index.m3u8#http://hstv:hstv2021@tw.hstv.pro/litv/litvts.php?id=4gtv-4gtv002#http://hstv:hstv2021@tw.hstv.pro/litv/litvts.php?id=4gtv-4gtv001#rtmp://45.92.126.226/channel/60c317bd961593122ebaf90a?sign=epgg4bkSF4hx%2BZ5WNsuYKsEpljb%2FpPGYAqq21iv2vQJp%2B%2B%2FBLThgPxbdMeXbUy1XfWEH
台视,rtmp://59.124.75.138/sat/tv071#rtmp://9wv7.mine.nu/sat/tv071#rtmp://59.124.75.157/sat/tv071#http://66.90.88.132:8080/hls/ph00304/index.m3u8#rtmp://104.149.141.122/channel/60b4e50239e1b02e8b910c44?sign=epgg4bkSF4hx%2BZ5WNsuYKsEpljb%2FpPGYAqq21iv2vQJp%2B%2B%2FBLThgPxbdMeXbUy1XfWEH#http://50.7.61.148:30080/Entry/ttv#http://211.23.114.106:8502/http/61.221.81.94:8088/hls/72/814/ch46.m3u8#http://60.251.59.180:8543/xoxo.m3u8#http://50.7.61.148:30080/Entry/ttv#rtmp://45.92.126.226/channel/60c31796961593122ebaf908#http://hstv:hstv2021@tw.hstv.pro/litv/litvts.php?id=4gtv-4gtv066
中视,rtmp://59.124.75.138/sat/tv091#rtmp://9wv7.mine.nu/sat/tv091#rtmp://59.124.75.157/sat/tv091#rtmp://45.92.126.114/channel/60c3166c961593122ebaf8fe?sign=epgg4bkSF4hx%2BZ5WNsuYKsEpljb%2FpPGYAqq21iv2vQJp%2B%2B%2FBLThgPxbdMeXbUy1XfWEH#http://211.23.114.106:8502/http/61.221.81.94:8088/hls/72/814/ch47.m3u8#http://50.7.61.148:30080/Entry/ctv#http://50.7.61.148:30080/Entry/ctv#http://anan.jxin122.top/cj.php?id=18&p=0&c=3&key=ced06b227baa54c961d63cc2c09dbc52#http://anan.jxin122.top/cj.php?id=47&p=0&c=3&key=ced06b227baa54c961d63cc2c09dbc52#http://hstv:hstv2021@tw.hstv.pro/litv/litvts.php?id=4gtv-4gtv040
华视,rtmp://59.124.75.157/sat/tv111#rtmp://9wv7.mine.nu/sat/tv111#rtmp://59.124.75.157/sat/tv111#http://66.90.88.132:8080/hls/ph00305/index.m3u8#http://anan.jxin122.top/cj.php?id=46&p=0&c=3&key=ced06b227baa54c961d63cc2c09dbc52#rtmp://45.88.148.122/channel/60b4e50239e1b02e8b910c4c?sign=epgg4bkSF4hx%2BZ5WNsuYKsEpljb%2FpPGYAqq21iv2vQJp%2B%2B%2FBLThgPxbdMeXbUy1XfWEH#http://211.23.114.106:8503/http/61.221.81.94:8088/hls/72/814/ch48.m3u8#http://50.7.61.147:30080/Entry/cts#http://hstv:hstv2021@tw.hstv.pro/litv/litvts.php?id=4gtv-4gtv041#rtmp://59.124.75.138/sat/tv111
公视,http://211.23.114.106:8505/http/61.221.81.94:8088/hls/73/815/ch50.m3u8#https://flv3948069e.live.126.net/live/sytv_9dd30b5c8e846938c26dde70be773545.flv#http://66.90.88.132:8080/hls/ph00306/index.m3u8#http://anan.jxin122.top/cj.php?id=43&p=0&c=3&key=ced06b227baa54c961d63cc2c09dbc52#http://sytv.xtvants.fun/mytv.php?id=gs&token=free&user=free#http://sytv.xtvants.fun/mytv.php?id=gs&token=qq3036107507&user=fmys#rtmp://45.92.126.226/channel/60c31796961593122ebaf908?sign=epgg4bkSF4hx%2BZ5WNsuYKsEplghWqWFa%2FRw3tGNF7vys%2FTXdBAnc%2BYbrUpogDq3MZnOL#rtmp://45.88.148.178/channel/60b4e50239e1b02e8b910c3e?sign=epgg4bkSF4hx%2BZ5WNsuYKsEplghWqWFa%2FRw3tGNF7vys%2FTXdBAnc%2BYbrUpogDq3MZnOL
超级电视剧,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225716/index.m3u8#http://39.134.66.66/PLTV/88888888/224/3221225637/index.m3u8#http://39.134.115.163:8080/PLTV/88888910/224/3221225765/index.m3u8#http://39.134.115.163:8080/PLTV/88888910/224/3221225625/index.m3u8#http://111.13.42.45/PLTV/88888888/224/3221226253/1.m3u8
国家地理,http://iptv.tvfix.org/hls/natlgeo.m3u8#rtmp://45.92.126.226/channel/60b4e50239e1b02e8b910ca6#http://66.90.88.132:8080/hls/ph00242/index.m3u8#http://211.23.114.106:8509/http/61.221.81.94:8088/hls/61/803/ch01.m3u8#rtmp://45.88.148.122/channel/60b4e50239e1b02e8b910d70?sign=epgg4bkSF4hx%2BZ5WNsuYKsEpljb%2FpPGYAqq21iv2vQJp%2B%2B%2FBLThgPxbdMeXbUy1XfWEH#rtmp://104.149.141.122/channel/60b4e50239e1b02e8b910d1e?sign=epgg4bkSF4hx%2BZ5WNsuYKsEpljb%2FpPGYAqq21iv2vQJp%2B%2B%2FBLThgPxbdMeXbUy1XfWEH#http://50.7.161.82:8278/streams/d/Natgeowild/playlist.m3u8
M20TV,http://m2otv-lh.akamaihd.net/i/m2oTv_1@186074/index_600_av-b.m3u8
大爱一台,https://pulltv1.wanfudaluye.com/live/tv1.m3u8#rtmp://45.88.148.114/channel/60b4e50239e1b02e8b910c7a?sign=epgg4bkSF4hx%2BZ5WNsuYKsEpljb%2FpPGYAqq21iv2vQJp%2B%2B%2FBLThgPxbdMeXbUy1XfWEH
大爱二台,https://pulltv2.wanfudaluye.com/live/tv2.m3u8#rtmp://45.88.148.122/channel/60c3441b961593122ebaf99a?sign=epgg4bkSF4hx%2BZ5WNsuYKsEpljb%2FpPGYAqq21iv2vQJp%2B%2B%2FBLThgPxbdMeXbUy1XfWEH
大爱海外,https://pulltv3.wanfudaluye.com/live/tv3.m3u8
三立台湾台,http://211.23.114.106:8521/http/60.251.39.91:8081/hls/65/807/ch20.m3u8#https://setlive-lh.akamaihd.net/i/settaiwan_1@301196/index_1080_av-b.m3u8?sd=10&amp;rebase=on#https://setlive-lh.akamaihd.net/i/settaiwan_1@301196/index_1080_av-b.m3u8?sd=10&rebase=on#https://setlive-lh.akamaihd.net/i/settaiwan_1@301196/index_1080_av-b.m3u8#http://50.7.61.148:30080/Entry/settw-#rtmp://45.92.126.226/channel/60b4e50239e1b02e8b910c78?sign=epgg4bkSF4hx%2BZ5WNsuYKsEpljb%2FpPGYAqq21iv2vQJp%2B%2B%2FBLThgPxbdMeXbUy1XfWEH
三立都会台,http://211.23.114.106:8522/http/60.251.39.91:8081/hls/65/807/ch19.m3u8#https://setlive-lh.akamaihd.net/i/setmetro_1@132201/index_1080_av-b.m3u8?sd=10&amp;rebase=on#https://setlive-lh.akamaihd.net/i/setmetro_1@132201/index_1080_av-b.m3u8?sd=10&rebase=on#https://setlive-lh.akamaihd.net/i/setmetro_1@132201/index_1080_av-b.m3u8#rtmp://45.92.126.226/channel/60c53f4a961593122ebafa48?sign=epgg4bkSF4hx%2BZ5WNsuYKsEpljb%2FpPGYAqq21iv2vQJp%2B%2B%2FBLThgPxbdMeXbUy1XfWEH
卫视中文台,http://211.23.114.106:8514/http/60.251.39.91:8081/hls/62/804/ch05.m3u8#http://50.7.61.148:30080/Entry/starchinese#http://50.7.61.148:30080/Entry/starchinese
龙华日韩台,http://211.23.114.106:8535/http/59.120.8.187:8066/hls/210/10011/cstv11.m3u8#http://hstv:hstv2021@tw.hstv.pro/litv/litvts.php?id=litv-longturn11#http://hstv:hstv2021@tw.hstv.pro/litv/litvts.php?id=litv-longturn11
龙华戏剧台,http://211.23.114.106:8534/http/59.120.8.187:8066/hls/210/10010/cstv10.m3u8#rtmp://104.149.131.118/channel/60b4e50239e1b02e8b910d18?sign=epgg4bkSF4hx%2BZ5WNsuYKsEpljb%2FpPGYAqq21iv2vQJp%2B%2B%2FBLThgPxbdMeXbUy1XfWEH#rtmp://45.88.148.114/channel/60b4e50239e1b02e8b910cc0?sign=epgg4bkSF4hx%2BZ5WNsuYKsEpljb%2FpPGYAqq21iv2vQJp%2B%2B%2FBLThgPxbdMeXbUy1XfWEH#http://hstv:hstv2021@tw.hstv.pro/litv/litvts.php?id=litv-longturn18#http://hstv:hstv2021@tw.hstv.pro/litv/litvts.php?id=litv-longturn18
龙华偶像台,http://211.23.114.106:8579/http/59.120.8.187:8066/hls/210/10012/cstv12.m3u8#rtmp://104.149.131.118/channel/60b4e50239e1b02e8b910d48?sign=epgg4bkSF4hx%2BZ5WNsuYKsEpljb%2FpPGYAqq21iv2vQJp%2B%2B%2FBLThgPxbdMeXbUy1XfWEH#http://hstv:hstv2021@tw.hstv.pro/litv/litvts.php?id=litv-longturn12#http://hstv:hstv2021@tw.hstv.pro/litv/litvts.php?id=litv-longturn12
龙华动画台,http://hstv:hstv2021@tw.hstv.pro/litv/litvts.php?id=litv-longturn01#http://hstv:hstv2021@tw.hstv.pro/litv/litvts.php?id=litv-longturn01
龙华经典台,http://hstv:hstv2021@tw.hstv.pro/litv/litvts.php?id=litv-longturn21#http://hstv:hstv2021@tw.hstv.pro/litv/litvts.php?id=litv-longturn21
爱尔达综合台,http://93.190.139.36:8278/streams/d/eltazonghe/playlist.m3u8
MoMo综合台,rtmp://59.124.75.138/sat/tv761#rtmp://9wv7.mine.nu/sat/tv761#rtmp://45.88.148.178/channel/60b4e50239e1b02e8b910cc8?sign=epgg4bkSF4hx%2BZ5WNsuYKsEpljb%2FpPGYAqq21iv2vQJp%2B%2B%2FBLThgPxbdMeXbUy1XfWEH#http://58.99.33.16:1935/liveedge17/live_075_3.stream/chunklist.m3u8
海豚综合,http://58.99.33.16:1935/liveedge17/live_077_3.stream/chunklist.m3u8
美丽人生,http://58.99.33.16:1935/liveedge17/live_070_3.stream/chunklist.m3u8
东风卫视,http://211.23.114.106:8578/http/60.251.39.91:8081/hls/68/810/ch31.m3u8
东森新闻,http://211.23.114.106:8540/http/60.251.39.91:8081/hls/63/805/ch10.m3u8#http://66.90.88.132:8080/hls/ph00319/index.m3u8#rtmp://45.88.148.178/channel/6100144cf0618408855f36e1?sign=epgg4bkSF4hx%2BZ5WNsuYKsEpljb%2FpPGYAqq21iv2vQJp%2B%2B%2FBLThgPxbdMeXbUy1XfWEH
东森综合,http://211.23.114.106:8524/http/60.251.39.91:8081/hls/63/805/ch12.m3u8#rtmp://45.88.148.122/channel/60b4e50239e1b02e8b910d86?sign=epgg4bkSF4hx%2BZ5WNsuYKsEpljb%2FpPGYAqq21iv2vQJp%2B%2B%2FBLThgPxbdMeXbUy1XfWEH
东森超视,rtmp://9wv7.mine.nu/sat/tv521#http://211.23.114.106:8525/http/60.251.39.91:8081/hls/64/806/ch14.m3u8#rtmp://104.149.130.142/channel/60b4e50239e1b02e8b910d8e?sign=epgg4bkSF4hx%2BZ5WNsuYKsEpljb%2FpPGYAqq21iv2vQJp%2B%2B%2FBLThgPxbdMeXbUy1XfWEH
东森幼幼,http://211.23.114.106:8515/http/61.221.81.94:8088/hls/63/805/ch09.m3u8#rtmp://45.92.126.226/channel/60b4e50239e1b02e8b910d84?sign=epgg4bkSF4hx%2BZ5WNsuYKsEpljb%2FpPGYAqq21iv2vQJp%2B%2B%2FBLThgPxbdMeXbUy1XfWEH
东森戏剧,http://211.23.114.106:8530/http/60.251.39.91:8081/hls/64/806/ch13.m3u8#rtmp://45.92.126.226/channel/60b4e50239e1b02e8b910d88#rtmp://45.92.126.226/channel/60b4e50239e1b02e8b910d88?sign=epgg4bkSF4hx%2BZ5WNsuYKsEpljb%2FpPGYAqq21iv2vQJp%2B%2B%2FBLThgPxbdMeXbUy1XfWEH
东森财经,rtmp://9wv7.mine.nu/sat/tv571#rtmp://59.124.75.138/sat/tv571#http://211.23.114.106:8546/http/116.50.42.19:8081/hls/63/805/ch11.m3u8#rtmp://104.149.141.122/channel/60b4e50239e1b02e8b910c84?sign=epgg4bkSF4hx%2BZ5WNsuYKsEpljb%2FpPGYAqq21iv2vQJp%2B%2B%2FBLThgPxbdMeXbUy1XfWEH
JET综合台,rtmp://45.88.148.178/channel/60b4e50239e1b02e8b910c74?sign=epgg4bkSF4hx%2BZ5WNsuYKsEpljb%2FpPGYAqq21iv2vQJp%2B%2B%2FBLThgPxbdMeXbUy1XfWEH#rtmp://45.88.148.178/channel/60b4e50239e1b02e8b910c74#http://50.7.61.147:30080/Entry/jet
纬来戏剧,http://211.23.114.106:8533/http/60.251.39.91:8081/hls/69/811/ch33.m3u8#rtmp://104.149.131.118/channel/60b4e50239e1b02e8b910c9a?sign=epgg4bkSF4hx%2BZ5WNsuYKsEpljb%2FpPGYAqq21iv2vQJp%2B%2B%2FBLThgPxbdMeXbUy1XfWEH
纬来日本,rtmp://59.124.75.138/sat/tv771#rtmp://9wv7.mine.nu/sat/tv771#http://211.23.114.106:8537/http/60.251.39.91:8081/hls/69/811/ch34.m3u8#rtmp://45.92.126.114/channel/60c312ed961593122ebaf8f3?sign=epgg4bkSF4hx%2BZ5WNsuYKsEpljb%2FpPGYAqq21iv2vQJp%2B%2B%2FBLThgPxbdMeXbUy1XfWEH#http://50.7.61.147:30080/Entry/vljp
纬来综合,http://211.23.114.106:8518/http/61.221.81.94:8088/hls/68/810/ch32.m3u8#rtmp://104.149.131.118/channel/60c312b7961593122ebaf8f1?sign=epgg4bkSF4hx%2BZ5WNsuYKsEpljb%2FpPGYAqq21iv2vQJp%2B%2B%2FBLThgPxbdMeXbUy1XfWEH
纬来育乐,rtmp://9wv7.mine.nu/sat/tv701#rtmp://45.92.126.226/channel/60c31357961593122ebaf8f8?sign=epgg4bkSF4hx%2BZ5WNsuYKsEpljb%2FpPGYAqq21iv2vQJp%2B%2B%2FBLThgPxbdMeXbUy1XfWEH#http://211.23.114.106:8562/http/116.50.42.19:8081/hls/68/810/ch30.m3u8#rtmp://59.124.75.138/sat/tv701
纬来精采,rtmp://104.149.131.118/channel/60b4e50239e1b02e8b910d2e?sign=epgg4bkSF4hx%2BZ5WNsuYKsEpljb%2FpPGYAqq21iv2vQJp%2B%2B%2FBLThgPxbdMeXbUy1XfWEH
纬来体育,http://211.23.114.106:8563/http/59.120.8.187:8081/hls/67/809/ch28.m3u8#rtmp://104.149.131.118/channel/60c3138a961593122ebaf8fa?sign=epgg4bkSF4hx%2BZ5WNsuYKsEpljb%2FpPGYAqq21iv2vQJp%2B%2B%2FBLThgPxbdMeXbUy1XfWEH
八大第一,http://211.23.114.106:8536/http/61.221.81.94:8088/hls/66/808/ch22.m3u8#rtmp://104.149.131.118/channel/60c31d07961593122ebaf92d?sign=epgg4bkSF4hx%2BZ5WNsuYKsEpljb%2FpPGYAqq21iv2vQJp%2B%2B%2FBLThgPxbdMeXbUy1XfWEH
八大综合,http://211.23.114.106:8520/http/61.221.81.94:8088/hls/66/808/ch21.m3u8#rtmp://45.83.118.242/channel/60c31c5a961593122ebaf92b?sign=epgg4bkSF4hx%2BZ5WNsuYKsEpljb%2FpPGYAqq21iv2vQJp%2B%2B%2FBLThgPxbdMeXbUy1XfWEH#http://hstv:hstv2021@tw.hstv.pro/litv/litvts.php?id=4gtv-4gtv039
八大戏剧,http://211.23.114.106:8531/http/60.251.39.91:8081/hls/66/808/ch23.m3u8#rtmp://45.83.118.242/channel/60c31d53961593122ebaf92f?sign=epgg4bkSF4hx%2BZ5WNsuYKsEpljb%2FpPGYAqq21iv2vQJp%2B%2B%2FBLThgPxbdMeXbUy1XfWEH
八大娱乐,rtmp://45.88.148.122/channel/60c31db1961593122ebaf931?sign=epgg4bkSF4hx%2BZ5WNsuYKsEpljb%2FpPGYAqq21iv2vQJp%2B%2B%2FBLThgPxbdMeXbUy1XfWEH
八大精彩,http://hstv:hstv2021@tw.hstv.pro/litv/litvts.php?id=4gtv-4gtv034
TVBS,http://211.23.114.106:8545/http/116.50.42.19:8081/hls/64/806/ch15.m3u8#http://66.90.88.132:8080/hls/ph00316/index.m3u8
TVBS新闻台,rtmp://9wv7.mine.nu/sat/tv551#rtmp://59.124.75.138/sat/tv551#http://211.23.114.106:8546/http/116.50.42.19:8081/hls/64/806/ch16.m3u8#http://66.90.88.132:8080/hls/ph00318/index.m3u8
TVBS欢乐台,rtmp://9wv7.mine.nu/sat/tv421#rtmp://59.124.75.138/sat/tv421#rtmp://59.124.75.138:1935/sat/tv421#http://211.23.114.106:8532/http/60.251.39.91:8081/hls/65/807/ch17.m3u8#http://66.90.88.132:8080/hls/ph00317/index.m3u8#http://hstv:hstv2021@tw.hstv.pro/litv/litvts.php?id=4gtv-4gtv068
WAKUWAKUJAPAN,http://211.23.114.106:8538/http/60.251.39.91:8081/hls/61/803/ch03.m3u8
wbtv,http://66.90.88.132:8080/hls/ph00235/index.m3u8
dmax,http://66.90.88.132:8080/hls/ph00241/index.m3u8
wild,http://66.90.88.132:8080/hls/ph00243/index.m3u8
H,http://66.90.88.132:8080/hls/ph00250/index.m3u8#http://66.90.88.132:8080/hls/ph00251/index.m3u8
BBC,http://66.90.88.132:8080/hls/ph00249/index.m3u8
年代新闻,http://211.23.114.106:8517/http/60.251.39.91:8081/hls/67/809/ch27.m3u8
中天新闻,http://211.23.114.106:8541/http/60.251.39.91:8081/hls/78/80/ch63max.m3u8#http://hstv:hstv2021@tw.hstv.pro/litv/litvts.php?id=4gtv-4gtv009
民视新闻,http://211.23.114.106:8542/http/60.251.39.91:8081/hls/73/815/ch51.m3u8#http://66.90.88.132:8080/hls/ph00322/index.m3u8
中视新闻,http://66.90.88.132:8080/hls/ph00323/index.m3u8
台视新闻,http://66.90.88.132:8080/hls/ph00324/index.m3u8
华视新闻,http://66.90.88.132:8080/hls/ph00325/index.m3u8
三立新闻,http://211.23.114.106:8543/http/60.251.39.91:8081/hls/65/807/ch18.m3u8#http://66.90.88.132:8080/hls/ph00320/index.m3u8
寰宇新闻,http://211.23.114.106:8547/http/116.50.42.19:8081/hls/76/818/ch62.m3u8#http://58.99.33.16:1935/liveedge17/live_163_3.stream/chunklist.m3u8", "http://hstv:hstv2021@tw.hstv.pro/litv/litvts.php?id=litv-longturn15", "http://hstv:hstv2021@tw.hstv.pro/litv/litvts.php?id=litv-longturn15"
壹新闻,http://211.23.114.106:8548/http/116.50.42.19:8081/hls/66/808/ch24.m3u8#http://50.7.61.147:30080/Entry/etv
CNN新闻,http://211.23.114.106:8549/http/116.50.42.19:8081/hls/68/810/ch29.m3u8
CNBC新闻,http://211.23.114.106:8550/http/116.50.42.19:8078/hls/24/80/cnbc90.m3u8
Bloomberg,http://211.23.114.106:8551/http/116.50.42.19:8078/hls/43/80/bloomber.m3u8
sky新闻,http://66.90.88.132:8080/hls/ph00212/index.m3u8
NHK新闻,http://211.23.114.106:8552/http/116.50.42.19:8081/hls/62/804/ch06.m3u

4K体验,#genre#
